;Scopy version,f4beeb1
;Exported on,Thursday September 19/09/2024
;Device,M2K
;Nr of samples,3200
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
223,-0.01377,2.66815,0.188923
224,-0.01376,2.66815,0.192097
225,-0.01375,2.65145,0.198445
226,-0.01374,2.68485,0.201619
227,-0.01373,2.68485,0.204793
228,-0.01372,2.68485,0.207967
229,-0.01371,2.68485,0.211141
230,-0.0137,2.68485,0.214316
231,-0.01369,2.68485,0.21749
232,-0.01368,2.68485,0.222251
233,-0.01367,2.68485,0.227012
234,-0.01366,2.68485,0.230186
235,-0.01365,2.68485,0.23336
236,-0.01364,2.66815,0.236534
237,-0.01363,2.70156,0.239708
238,-0.01362,2.70156,0.242882
239,-0.01361,2.70156,0.249231
240,-0.0136,2.70156,0.252405
241,-0.01359,2.70156,0.255579
242,-0.01358,2.70156,0.258753
243,-0.01357,2.70156,0.261927
244,-0.01356,2.70156,0.265101
245,-0.01355,2.70156,0.268275
246,-0.01354,2.70156,0.274623
247,-0.01353,2.68485,0.277797
248,-0.01352,2.71826,0.280972
249,-0.01351,2.71826,0.284146
250,-0.0135,2.68485,0.28732
251,-0.01349,2.71826,0.290494
252,-0.01348,2.71826,0.293668
253,-0.01347,2.71826,0.300016
254,-0.01346,2.71826,0.30319
255,-0.01345,2.71826,0.306364
256,-0.01344,2.71826,0.309538
257,-0.01343,2.71826,0.311125
258,-0.01342,2.71826,0.317474
259,-0.01341,2.71826,0.320648
260,-0.0134,2.70156,0.323822
261,-0.01339,2.73496,0.33017
262,-0.01338,2.73496,0.333344
263,-0.01337,2.73496,0.336518
264,-0.01336,2.73496,0.339692
265,-0.01335,2.73496,0.342866
266,-0.01334,2.73496,0.34604
267,-0.01333,2.73496,0.349215
268,-0.01332,2.73496,0.355563
269,-0.01331,2.73496,0.358737
270,-0.0133,2.73496,0.361911
271,-0.01329,2.73496,0.365085
272,-0.01328,2.73496,0.368259
273,-0.01327,2.71826,0.374607
274,-0.01326,2.75167,0.377781
275,-0.01325,2.73496,0.380955
276,-0.01324,2.73496,0.38413
277,-0.01323,2.73496,0.388891
278,-0.01322,2.73496,0.392065
279,-0.01321,2.75167,0.395239
280,-0.0132,2.75167,0.401587
281,-0.01319,2.75167,0.404761
282,-0.01318,2.75167,0.407935
283,-0.01317,2.75167,0.412696
284,-0.01316,2.75167,0.41587
285,-0.01315,2.73496,0.419045
286,-0.01314,2.76837,0.423806
287,-0.01313,2.76837,0.430154
288,-0.01312,2.76837,0.42698
289,-0.01311,2.73496,0.422219
290,-0.0131,2.73496,0.419045
291,-0.01309,2.73496,0.414283
292,-0.01308,2.73496,0.411109
293,-0.01307,2.73496,0.407935
294,-0.01306,2.73496,0.404761
295,-0.01305,2.73496,0.4
296,-0.01304,2.73496,0.393652
297,-0.01303,2.70156,0.390478
298,-0.01302,2.71826,0.387304
299,-0.01301,2.73496,0.38413
300,-0.013,2.73496,0.380955
301,-0.01299,2.73496,0.377781
302,-0.01298,2.73496,0.374607
303,-0.01297,2.73496,0.369846
304,-0.01296,2.73496,0.366672
305,-0.01295,2.75167,0.365085
306,-0.01294,2.75167,0.360324
307,-0.01293,2.75167,0.35715
308,-0.01292,2.71826,0.352389
309,-0.01291,2.71826,0.349215
310,-0.0129,2.71826,0.341279
311,-0.01289,2.71826,0.339692
312,-0.01288,2.71826,0.336518
313,-0.01287,2.71826,0.333344
314,-0.01286,2.71826,0.33017
315,-0.01285,2.71826,0.326996
316,-0.01284,2.71826,0.323822
317,-0.01283,2.70156,0.319061
318,-0.01282,2.73496,0.315887
319,-0.01281,2.71826,0.311125
320,-0.0128,2.71826,0.307951
321,-0.01279,2.71826,0.304777
322,-0.01278,2.71826,0.301603
323,-0.01277,2.70156,0.298429
324,-0.01276,2.70156,0.292081
325,-0.01275,2.70156,0.288907
326,-0.01274,2.70156,0.285733
327,-0.01273,2.70156,0.282559
328,-0.01272,2.70156,0.279384
329,-0.01271,2.70156,0.27621
330,-0.0127,2.70156,0.273036
331,-0.01269,2.70156,0.266688
332,-0.01268,2.70156,0.263514
333,-0.01267,2.70156,0.26034
334,-0.01266,2.70156,0.257166
335,-0.01265,2.70156,0.253992
336,-0.01264,2.68485,0.249231
337,-0.01263,2.68485,0.247644
338,-0.01262,2.68485,0.242882
339,-0.01261,2.68485,0.239708
340,-0.0126,2.68485,0.236534
341,-0.01259,2.68485,0.23336
342,-0.01258,2.68485,0.228599
343,-0.01257,2.68485,0.225425
344,-0.01256,2.68485,0.222251
345,-0.01255,2.68485,0.215903
346,-0.01254,2.66815,0.212729
347,-0.01253,2.66815,0.207967
348,-0.01252,2.65145,0.207967
349,-0.01251,2.68485,0.203206
350,-0.0125,2.66815,0.200032
351,-0.01249,2.66815,0.196858
352,-0.01248,2.66815,0.19051
353,-0.01247,2.66815,0.19051
354,-0.01246,2.66815,0.184162
355,-0.01245,2.66815,0.182575
356,-0.01244,2.66815,0.177814
357,-0.01243,2.66815,0.176226
358,-0.01242,2.65145,0.171465
359,-0.01241,2.65145,0.166704
360,-0.0124,2.65145,0.16353
361,-0.01239,2.65145,0.160356
362,-0.01238,2.65145,0.157182
363,-0.01237,2.65145,0.154008
364,-0.01236,2.65145,0.150834
365,-0.01235,2.65145,0.14766
366,-0.01234,2.65145,0.142898
367,-0.01233,2.65145,0.139724
368,-0.01232,2.65145,0.138137
369,-0.01231,2.65145,0.133376
370,-0.0123,2.63474,0.131789
371,-0.01229,2.63474,0.128615
372,-0.01228,2.63474,0.123854
373,-0.01227,2.63474,0.12068
374,-0.01226,2.63474,0.115919
375,-0.01225,2.63474,0.115919
376,-0.01224,2.60133,0.111158
377,-0.01223,2.61804,0.107983
378,-0.01222,2.60133,0.104809
379,-0.01221,2.63474,0.101635
380,-0.0122,2.61804,0.0984612
381,-0.01219,2.61804,0.0952871
382,-0.01218,2.61804,0.0937001
383,-0.01217,2.61804,0.0889389
384,-0.01216,2.61804,0.0857648
385,-0.01215,2.60133,0.0825907
386,-0.01214,2.60133,0.0810037
387,-0.01213,2.60133,0.0794166
388,-0.01212,2.60133,0.0746555
389,-0.01211,2.60133,0.0714814
390,-0.0121,2.60133,0.0698944
391,-0.01209,2.58463,0.0651332
392,-0.01208,2.58463,0.0619591
393,-0.01207,2.58463,0.058785
394,-0.01206,2.58463,0.057198
395,-0.01205,2.58463,0.0540239
396,-0.01204,2.58463,0.0524369
397,-0.01203,2.58463,0.0492628
398,-0.01202,2.58463,0.0476757
399,-0.01201,2.55122,0.0445016
400,-0.012,2.58463,0.0429146
401,-0.01199,2.53452,0.0397405
402,-0.01198,2.53452,0.0365664
403,-0.01197,2.53452,0.0333923
404,-0.01196,2.53452,0.0318053
405,-0.01195,2.53452,0.0286312
406,-0.01194,2.53452,0.0270441
407,-0.01193,2.53452,0.02387
408,-0.01192,2.53452,0.02387
409,-0.01191,2.50111,0.0206959
410,-0.0119,2.51782,0.0175218
411,-0.01189,2.50111,0.0175218
412,-0.01188,2.50111,0.0143477
413,-0.01187,2.50111,0.0127607
414,-0.01186,2.50111,0.0111737
415,-0.01185,2.50111,0.0111737
416,-0.01184,2.50111,0.00958661
417,-0.01183,2.50111,0.00799956
418,-0.01182,2.4677,0.00641251
419,-0.01181,2.48441,0.00641251
420,-0.0118,2.451,0.00323842
421,-0.01179,2.4677,0.00323842
422,-0.01178,2.4677,0.00165137
423,-0.01177,2.4343,0.00323842
424,-0.01176,2.451,6.43283e-05
425,-0.01175,2.41759,6.43283e-05
426,-0.01174,2.4343,6.43283e-05
427,-0.01173,2.4343,-0.00152272
428,-0.01172,2.40089,-0.00152272
429,-0.01171,2.41759,-0.00152272
430,-0.0117,2.41759,-0.00310976
431,-0.01169,2.40089,-0.00310976
432,-0.01168,2.40089,-0.00310976
433,-0.01167,2.40089,-0.00152272
434,-0.01166,2.36748,-0.00469681
435,-0.01165,2.38419,-0.00469681
436,-0.01164,2.36748,-0.00469681
437,-0.01163,2.36748,-0.00469681
438,-0.01162,2.35078,-0.00469681
439,-0.01161,2.35078,-0.00469681
440,-0.0116,2.35078,-0.00469681
441,-0.01159,2.35078,-0.00469681
442,-0.01158,2.31737,-0.00310976
443,-0.01157,2.33407,-0.00628386
444,-0.01156,2.30067,-0.00628386
445,-0.01155,2.31737,-0.00628386
446,-0.01154,2.31737,-0.00628386
447,-0.01153,2.26726,-0.00469681
448,-0.01152,2.30067,-0.00628386
449,-0.01151,2.30067,-0.00310976
450,-0.0115,2.25056,-0.00628386
451,-0.01149,2.25056,-0.00628386
452,-0.01148,2.25056,-0.00628386
453,-0.01147,2.25056,-0.00628386
454,-0.01146,2.23385,-0.00628386
455,-0.01145,2.23385,-0.00628386
456,-0.01144,2.23385,-0.00628386
457,-0.01143,2.21715,-0.00469681
