;Scopy version,f4beeb1
;Exported on,Thursday September 19/09/2024
;Device,M2K
;Nr of samples,3200
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
256,-0.01344,1.88307,0.857069
257,-0.01343,1.88307,0.86183
258,-0.01342,1.88307,0.865005
259,-0.01341,1.88307,0.868179
260,-0.0134,1.88307,0.871353
261,-0.01339,1.88307,0.877701
262,-0.01338,1.88307,0.880875
263,-0.01337,1.88307,0.885636
264,-0.01336,1.88307,0.891984
265,-0.01335,1.88307,0.893571
266,-0.01334,1.89978,0.89992
267,-0.01333,1.89978,0.901507
268,-0.01332,1.89978,0.907855
269,-0.01331,1.89978,0.911029
270,-0.0133,1.89978,0.914203
271,-0.01329,1.88307,0.917377
272,-0.01328,1.88307,0.923725
273,-0.01327,1.88307,0.928486
274,-0.01326,1.91648,0.930073
275,-0.01325,1.89978,0.938009
276,-0.01324,1.88307,0.941183
277,-0.01323,1.89978,0.944357
278,-0.01322,1.89978,0.947531
279,-0.01321,1.89978,0.952292
280,-0.0132,1.89978,0.955466
281,-0.01319,1.89978,0.963401
282,-0.01318,1.89978,0.966576
283,-0.01317,1.89978,0.968163
284,-0.01316,1.89978,0.974511
285,-0.01315,1.89978,0.977685
286,-0.01314,1.89978,0.982446
287,-0.01313,1.89978,0.987207
288,-0.01312,1.89978,0.987207
289,-0.01311,1.89978,0.982446
290,-0.0131,1.89978,0.976098
291,-0.01309,1.89978,0.972924
292,-0.01308,1.89978,0.96975
293,-0.01307,1.89978,0.966576
294,-0.01306,1.89978,0.961814
295,-0.01305,1.89978,0.957053
296,-0.01304,1.89978,0.952292
297,-0.01303,1.91648,0.947531
298,-0.01302,1.88307,0.944357
299,-0.01301,1.88307,0.939596
300,-0.013,1.91648,0.936422
301,-0.01299,1.91648,0.931661
302,-0.01298,1.88307,0.926899
303,-0.01297,1.88307,0.923725
304,-0.01296,1.88307,0.917377
305,-0.01295,1.88307,0.914203
306,-0.01294,1.88307,0.911029
307,-0.01293,1.88307,0.906268
308,-0.01292,1.88307,0.901507
309,-0.01291,1.88307,0.898333
310,-0.0129,1.88307,0.895158
311,-0.01289,1.88307,0.88881
312,-0.01288,1.88307,0.885636
313,-0.01287,1.88307,0.882462
314,-0.01286,1.88307,0.876114
315,-0.01285,1.88307,0.87294
316,-0.01284,1.88307,0.871353
317,-0.01283,1.88307,0.865005
318,-0.01282,1.88307,0.863418
319,-0.01281,1.88307,0.855482
320,-0.0128,1.88307,0.853895
321,-0.01279,1.89978,0.847547
322,-0.01278,1.88307,0.84596
323,-0.01277,1.86637,0.839612
324,-0.01276,1.86637,0.836438
325,-0.01275,1.88307,0.83009
326,-0.01274,1.88307,0.826915
327,-0.01273,1.88307,0.823741
328,-0.01272,1.88307,0.822154
329,-0.01271,1.88307,0.815806
330,-0.0127,1.88307,0.814219
331,-0.01269,1.88307,0.806284
332,-0.01268,1.88307,0.804697
333,-0.01267,1.86637,0.798349
334,-0.01266,1.88307,0.795175
335,-0.01265,1.88307,0.792
336,-0.01264,1.86637,0.787239
337,-0.01263,1.86637,0.780891
338,-0.01262,1.86637,0.777717
339,-0.01261,1.86637,0.774543
340,-0.0126,1.86637,0.771369
341,-0.01259,1.86637,0.766608
342,-0.01258,1.86637,0.763434
343,-0.01257,1.86637,0.758672
344,-0.01256,1.86637,0.753911
345,-0.01255,1.86637,0.74915
346,-0.01254,1.86637,0.744389
347,-0.01253,1.88307,0.741215
348,-0.01252,1.84967,0.736454
349,-0.01251,1.86637,0.73328
350,-0.0125,1.86637,0.726932
351,-0.01249,1.88307,0.723757
352,-0.01248,1.86637,0.720583
353,-0.01247,1.86637,0.717409
354,-0.01246,1.86637,0.712648
355,-0.01245,1.86637,0.709474
356,-0.01244,1.86637,0.704713
357,-0.01243,1.86637,0.699952
358,-0.01242,1.86637,0.696778
359,-0.01241,1.84967,0.692017
360,-0.0124,1.84967,0.687255
361,-0.01239,1.84967,0.685668
362,-0.01238,1.84967,0.677733
363,-0.01237,1.84967,0.674559
364,-0.01236,1.84967,0.671385
365,-0.01235,1.84967,0.668211
366,-0.01234,1.84967,0.661863
367,-0.01233,1.84967,0.658689
368,-0.01232,1.84967,0.655514
369,-0.01231,1.84967,0.647579
370,-0.0123,1.84967,0.647579
371,-0.01229,1.84967,0.642818
372,-0.01228,1.84967,0.63647
373,-0.01227,1.84967,0.633296
374,-0.01226,1.86637,0.630122
375,-0.01225,1.83296,0.625361
376,-0.01224,1.83296,0.620599
377,-0.01223,1.83296,0.617425
378,-0.01222,1.83296,0.612664
379,-0.01221,1.83296,0.611077
380,-0.0122,1.83296,0.604729
381,-0.01219,1.83296,0.599968
382,-0.01218,1.83296,0.596794
383,-0.01217,1.83296,0.592033
384,-0.01216,1.83296,0.588858
385,-0.01215,1.83296,0.585684
386,-0.01214,1.83296,0.580923
387,-0.01213,1.83296,0.576162
388,-0.01212,1.83296,0.571401
389,-0.01211,1.83296,0.568227
390,-0.0121,1.83296,0.563466
391,-0.01209,1.83296,0.560292
392,-0.01208,1.84967,0.555531
393,-0.01207,1.81626,0.550769
394,-0.01206,1.84967,0.546008
395,-0.01205,1.83296,0.542834
