Sample	Time(S)	CH1(V)	CH2(V)
327	-0.001273	0.206201	1.67765
328	-0.001272	0.209237	1.67765
329	-0.001271	0.216827	1.67765
330	-0.00127	0.221381	1.67765
331	-0.001269	0.225936	1.67613
332	-0.001268	0.23049	1.67917
333	-0.001267	0.236562	1.67613
334	-0.001266	0.241116	1.67765
335	-0.001265	0.24567	1.67765
336	-0.001264	0.25326	1.67765
337	-0.001263	0.256297	1.67765
338	-0.001262	0.260851	1.67765
339	-0.001261	0.266923	1.67765
340	-0.00126	0.272995	1.67765
341	-0.001259	0.276031	1.67765
342	-0.001258	0.283621	1.67613
343	-0.001257	0.286657	1.67917
344	-0.001256	0.29273	1.67765
345	-0.001255	0.295766	1.67765
346	-0.001254	0.30032	1.67613
347	-0.001253	0.309428	1.67917
348	-0.001252	0.309428	1.67765
349	-0.001251	0.3155	1.67765
350	-0.00125	0.321572	1.67765
351	-0.001249	0.326127	1.67765
352	-0.001248	0.329163	1.67765
353	-0.001247	0.336753	1.67765
354	-0.001246	0.339789	1.67765
355	-0.001245	0.344343	1.67765
356	-0.001244	0.347379	1.67765
357	-0.001243	0.354969	1.67765
358	-0.001242	0.361042	1.67765
359	-0.001241	0.364078	1.67765
360	-0.00124	0.37015	1.67765
361	-0.001239	0.376222	1.67765
362	-0.001238	0.379258	1.67765
363	-0.001237	0.382294	1.67765
364	-0.001236	0.391402	1.67765
365	-0.001235	0.394439	1.67613
366	-0.001234	0.400511	1.67917
367	-0.001233	0.403547	1.67613
368	-0.001232	0.411137	1.67765
369	-0.001231	0.414173	1.67765
370	-0.00123	0.417209	1.67765
371	-0.001229	0.426317	1.67765
372	-0.001228	0.429354	1.67765
373	-0.001227	0.43239	1.67765
374	-0.001226	0.438462	1.67765
375	-0.001225	0.446052	1.67765
376	-0.001224	0.449088	1.67765
377	-0.001223	0.453642	1.67765
378	-0.001222	0.461232	1.67613
379	-0.001221	0.464269	1.67917
380	-0.00122	0.470341	1.67765
381	-0.001219	0.474895	1.67765
382	-0.001218	0.480967	1.67765
383	-0.001217	0.484003	1.67765
384	-0.001216	0.488557	1.67765
385	-0.001215	0.496148	1.67765
386	-0.001214	0.499184	1.67765
387	-0.001213	0.503738	1.67765
388	-0.001212	0.50981	1.67765
389	-0.001211	0.515882	1.67613
390	-0.00121	0.520436	1.67917
391	-0.001209	0.523472	1.67613
392	-0.001208	0.529544	1.67765
393	-0.001207	0.535617	1.67765
394	-0.001206	0.538653	1.67765
395	-0.001205	0.544725	1.67765
396	-0.001204	0.550797	1.67613
397	-0.001203	0.553833	1.67765
398	-0.001202	0.558387	1.67765
399	-0.001201	0.565978	1.67765
400	-0.0012	0.570532	1.67765
401	-0.001199	0.573568	1.67765
402	-0.001198	0.57964	1.67765
403	-0.001197	0.58723	1.67765
404	-0.001196	0.588748	1.67765
405	-0.001195	0.59482	1.67765
406	-0.001194	0.599375	1.67765
407	-0.001193	0.605447	1.67613
408	-0.001192	0.610001	1.67765
409	-0.001191	0.616073	1.67765
410	-0.00119	0.620627	1.67765
411	-0.001189	0.623663	1.67765
412	-0.001188	0.628217	1.67765
413	-0.001187	0.637326	1.67765
414	-0.001186	0.640362	1.67765
415	-0.001185	0.643398	1.67765
416	-0.001184	0.64947	1.67613
417	-0.001183	0.65706	1.67765
418	-0.001182	0.660096	1.67613
419	-0.001181	0.66465	1.67613
420	-0.00118	0.670723	1.67613
421	-0.001179	0.673759	1.67613
422	-0.001178	0.678313	1.67613
423	-0.001177	0.684385	1.67613
424	-0.001176	0.690457	1.67613
425	-0.001175	0.693493	1.67613
426	-0.001174	0.701083	1.6731
427	-0.001173	0.70412	1.67461
428	-0.001172	0.710192	1.67461
429	-0.001171	0.714746	1.67461
430	-0.00117	0.717782	1.6731
431	-0.001169	0.72689	1.6731
432	-0.001168	0.729926	1.6731
433	-0.001167	0.73448	1.6731
434	-0.001166	0.737517	1.6731
435	-0.001165	0.745107	1.67006
436	-0.001164	0.748143	1.67158
437	-0.001163	0.755733	1.67461
438	-0.001162	0.761805	1.67006
439	-0.001161	0.761805	1.67158
440	-0.00116	0.767877	1.67158
441	-0.001159	0.775468	1.67006
442	-0.001158	0.780022	1.67158
443	-0.001157	0.783058	1.66854
444	-0.001156	0.790648	1.67006
445	-0.001155	0.795202	1.67006
446	-0.001154	0.798238	1.67006
447	-0.001153	0.804311	1.66854
448	-0.001152	0.808865	1.67158
449	-0.001151	0.811901	1.67006
450	-0.00115	0.819491	1.67006
451	-0.001149	0.824045	1.66854
452	-0.001148	0.831635	1.66854
453	-0.001147	0.833153	1.66854
454	-0.001146	0.837707	1.66854
455	-0.001145	0.845298	1.66854
456	-0.001144	0.849852	1.66854
457	-0.001143	0.852888	1.66854
458	-0.001142	0.857442	1.66854
459	-0.001141	0.865032	1.66854
460	-0.00114	0.868068	1.66854
461	-0.001139	0.874141	1.66854
462	-0.001138	0.880213	1.66854
463	-0.001137	0.883249	1.66854
464	-0.001136	0.887803	1.66854
465	-0.001135	0.893875	1.66854
466	-0.001134	0.899947	1.66854
467	-0.001133	0.899947	1.66702
468	-0.001132	0.907538	1.66702
469	-0.001131	0.91361	1.66854
470	-0.00113	0.915128	1.66854
471	-0.001129	0.922718	1.66854
472	-0.001128	0.927272	1.66399
473	-0.001127	0.934862	1.66702
474	-0.001126	0.93638	1.66702
475	-0.001125	0.940934	1.66702
476	-0.001124	0.950043	1.66399
477	-0.001123	0.951561	1.66854
478	-0.001122	0.959151	1.66399
479	-0.001121	0.965223	1.66702
480	-0.00112	0.969777	1.66702
481	-0.001119	0.971295	1.66702
482	-0.001118	0.980404	1.66702
483	-0.001117	0.98344	1.66399
484	-0.001116	0.987994	1.66854
485	-0.001115	0.994066	1.66702
486	-0.001114	0.997102	1.66702
487	-0.001113	1.00469	1.66702
488	-0.001112	1.00925	1.66702
489	-0.001111	1.01228	1.66702
490	-0.00111	1.01987	1.66399
491	-0.001109	1.02291	1.66854
492	-0.001108	1.02746	1.66399
493	-0.001107	1.03505	1.66399
494	-0.001106	1.03809	1.66854
495	-0.001105	1.04113	1.66399
496	-0.001104	1.05023	1.66702
497	-0.001103	1.05479	1.66702
498	-0.001102	1.05782	1.66702
499	-0.001101	1.06238	1.66399
500	-0.0011	1.06845	1.66399
501	-0.001099	1.07604	1.66399
502	-0.001098	1.07604	1.66399
503	-0.001097	1.08363	1.66399
504	-0.001096	1.0897	1.66399
505	-0.001095	1.09122	1.66399
506	-0.001094	1.09729	1.66399
507	-0.001093	1.10337	1.66399
508	-0.001092	1.1064	1.66399
509	-0.001091	1.11247	1.66399
510	-0.00109	1.12006	1.66399
511	-0.001089	1.12462	1.66399
512	-0.001088	1.12614	1.66399
513	-0.001087	1.13069	1.66247
514	-0.001086	1.13828	1.66095
515	-0.001085	1.14587	1.66399
516	-0.001084	1.14739	1.66247
517	-0.001083	1.15346	1.66702
518	-0.001082	1.15953	1.66399
519	-0.001081	1.16105	1.66095
520	-0.00108	1.16864	1.66247
521	-0.001079	1.17471	1.66247
522	-0.001078	1.17775	1.66247
523	-0.001077	1.18079	1.66095
