Sample	Time(S)	CH1(V)	CH2(V)
285	-0.001315	-0.00632516	0.596955
286	-0.001314	0.00126507	0.596955
287	-0.001313	0.00733724	0.595437
288	-0.001312	0.0149275	0.595437
289	-0.001311	0.0149275	0.595437
290	-0.00131	0.0225177	0.593919
291	-0.001309	0.0301079	0.593919
292	-0.001308	0.033144	0.593919
293	-0.001307	0.0361801	0.593919
294	-0.001306	0.0422523	0.593919
295	-0.001305	0.0483244	0.5924
296	-0.001304	0.0528786	0.5924
297	-0.001303	0.0589507	0.5924
298	-0.001302	0.0635049	0.5924
299	-0.001301	0.0650229	0.5924
300	-0.0013	0.0756492	0.5924
301	-0.001299	0.0802034	0.5924
302	-0.001298	0.0862755	0.5924
303	-0.001297	0.0862755	0.5924
304	-0.001296	0.0923477	0.590882
305	-0.001295	0.0999379	0.590882
306	-0.001294	0.104492	0.590882
307	-0.001293	0.107528	0.590882
308	-0.001292	0.1136	0.590882
309	-0.001291	0.121191	0.590882
310	-0.00129	0.122709	0.589364
311	-0.001289	0.128781	0.589364
312	-0.001288	0.133335	0.589364
313	-0.001287	0.136371	0.589364
314	-0.001286	0.143961	0.589364
315	-0.001285	0.148515	0.589364
316	-0.001284	0.154588	0.587846
317	-0.001283	0.156106	0.587846
318	-0.001282	0.163696	0.587846
319	-0.001281	0.169768	0.587846
320	-0.00128	0.172804	0.58481
321	-0.001279	0.177358	0.58481
322	-0.001278	0.18343	0.58481
323	-0.001277	0.187985	0.58481
324	-0.001276	0.192539	0.58481
325	-0.001275	0.198611	0.58481
326	-0.001274	0.204683	0.583292
327	-0.001273	0.206201	0.583292
328	-0.001272	0.210755	0.581774
329	-0.001271	0.218345	0.583292
330	-0.00127	0.224418	0.583292
331	-0.001269	0.225936	0.581774
332	-0.001268	0.233526	0.581774
333	-0.001267	0.23808	0.581774
334	-0.001266	0.242634	0.581774
335	-0.001265	0.24567	0.580256
336	-0.001264	0.251742	0.580256
337	-0.001263	0.256297	0.581774
338	-0.001262	0.260851	0.578738
339	-0.001261	0.266923	0.578738
340	-0.00126	0.274513	0.580256
341	-0.001259	0.277549	0.580256
342	-0.001258	0.280585	0.578738
343	-0.001257	0.288175	0.578738
344	-0.001256	0.294248	0.578738
345	-0.001255	0.294248	0.578738
346	-0.001254	0.30032	0.578738
347	-0.001253	0.30791	0.578738
348	-0.001252	0.310946	0.578738
349	-0.001251	0.3155	0.578738
350	-0.00125	0.321572	0.57722
351	-0.001249	0.326127	0.57722
352	-0.001248	0.330681	0.57722
353	-0.001247	0.336753	0.57722
354	-0.001246	0.342825	0.57722
355	-0.001245	0.345861	0.57722
356	-0.001244	0.348897	0.575702
357	-0.001243	0.356487	0.575702
358	-0.001242	0.36256	0.57722
359	-0.001241	0.364078	0.574184
360	-0.00124	0.37015	0.575702
361	-0.001239	0.37774	0.575702
362	-0.001238	0.380776	0.575702
363	-0.001237	0.383812	0.574184
364	-0.001236	0.389884	0.574184
365	-0.001235	0.395957	0.574184
366	-0.001234	0.400511	0.574184
367	-0.001233	0.406583	0.574184
368	-0.001232	0.411137	0.574184
369	-0.001231	0.414173	0.572666
370	-0.00123	0.420245	0.572666
371	-0.001229	0.427836	0.572666
372	-0.001228	0.429354	0.572666
373	-0.001227	0.435426	0.575702
374	-0.001226	0.438462	0.572666
375	-0.001225	0.44757	0.572666
376	-0.001224	0.449088	0.571148
377	-0.001223	0.45516	0.571148
378	-0.001222	0.459714	0.571148
379	-0.001221	0.465787	0.571148
380	-0.00122	0.470341	0.571148
381	-0.001219	0.476413	0.571148
382	-0.001218	0.482485	0.568112
383	-0.001217	0.485521	0.571148
384	-0.001216	0.490075	0.571148
385	-0.001215	0.496148	0.571148
386	-0.001214	0.50222	0.56963
387	-0.001213	0.505256	0.56963
388	-0.001212	0.50981	0.56963
389	-0.001211	0.5174	0.56963
390	-0.00121	0.520436	0.56963
391	-0.001209	0.526508	0.56963
392	-0.001208	0.531063	0.56963
