7.437719129696273e-04	1.281140e+00	1.296618e+00
7.592574040410558e-04	1.203713e+00	1.219325e+00
7.646982522553415e-04	1.176509e+00	1.192169e+00
7.701391004696272e-04	1.149304e+00	1.165025e+00
7.755799486839129e-04	1.122100e+00	1.137893e+00
7.810207968981987e-04	1.094896e+00	1.110774e+00
7.864616451124844e-04	1.067692e+00	1.083667e+00
7.919024933267701e-04	1.040487e+00	1.056573e+00
7.973433415410558e-04	1.013283e+00	1.029491e+00
8.061324040410558e-04	9.693380e-01	9.858424e-01
8.149214665410558e-04	9.253927e-01	9.423403e-01
8.237105290410558e-04	8.814474e-01	8.990567e-01
8.324995915410558e-04	8.375021e-01	8.560949e-01
8.383589665410558e-04	8.082052e-01	8.277071e-01
8.442183415410558e-04	7.789083e-01	7.995983e-01
8.500777165410558e-04	7.496114e-01	7.718614e-01
8.559370915410559e-04	7.203146e-01	7.446245e-01
8.588667790410559e-04	7.056661e-01	7.312463e-01
8.617964665410559e-04	6.910177e-01	7.180633e-01
8.647261540410559e-04	6.763692e-01	7.051069e-01
8.676558415410559e-04	6.617208e-01	6.924126e-01
8.705855290410559e-04	6.470724e-01	6.800201e-01
8.735152165410559e-04	6.324239e-01	6.679723e-01
8.764449040410559e-04	6.177755e-01	6.563148e-01
8.793745915410559e-04	6.031271e-01	6.450935e-01
8.823042790410559e-04	5.884786e-01	6.343524e-01
8.852339665410559e-04	5.738302e-01	6.241308e-01
8.881636540410559e-04	5.591817e-01	6.144605e-01
8.910933415410559e-04	5.445333e-01	6.053626e-01
8.940230290410559e-04	5.298849e-01	5.968467e-01
8.969527165410559e-04	5.152364e-01	5.889100e-01
8.998824040410559e-04	5.005880e-01	5.815382e-01
9.028120915410559e-04	4.859395e-01	5.747075e-01
9.057417790410559e-04	4.712911e-01	5.683872e-01
9.086714665410559e-04	4.566427e-01	5.625420e-01
9.116011540410559e-04	4.419942e-01	5.571347e-01
9.145308415410559e-04	4.273458e-01	5.521277e-01
9.174605290410559e-04	4.126973e-01	5.474846e-01
9.203902165410559e-04	3.980489e-01	5.431709e-01
9.233199040410559e-04	3.834005e-01	5.391545e-01
9.262495915410559e-04	3.687520e-01	5.354061e-01
9.291792790410559e-04	3.541036e-01	5.318991e-01
9.321089665410559e-04	3.394552e-01	5.286096e-01
9.350386540410559e-04	3.248067e-01	5.255163e-01
9.379683415410559e-04	3.101583e-01	5.226001e-01
9.408980290410559e-04	2.955098e-01	5.198443e-01
9.467574040410559e-04	2.662130e-01	5.147560e-01
9.526167790410559e-04	2.369161e-01	5.101514e-01
9.584761540410559e-04	2.076192e-01	5.059524e-01
9.643355290410559e-04	1.783224e-01	5.020970e-01
9.731245915410560e-04	1.343770e-01	4.968531e-01
9.819136540410557e-04	9.043173e-02	4.921450e-01
9.907027165410554e-04	4.648642e-02	4.878773e-01
1.000000000000000e-03	0.000000e+00	4.837534e-01
1.007106409767595e-03	3.553205e-02	4.808859e-01
1.014212819535190e-03	7.106410e-02	4.781545e-01
1.021319229302784e-03	1.065961e-01	4.755592e-01
1.028425639070379e-03	1.421282e-01	4.730999e-01
1.035532048837974e-03	1.776602e-01	4.707768e-01
1.042638458605569e-03	2.131923e-01	4.685898e-01
1.049744868373164e-03	2.487243e-01	4.665388e-01
1.058533930873163e-03	2.926697e-01	4.641027e-01
1.064393305873163e-03	3.219665e-01	4.625662e-01
1.067322993373163e-03	3.366150e-01	4.618275e-01
1.070252680873163e-03	3.512634e-01	4.611118e-01
1.073182368373163e-03	3.659118e-01	4.604237e-01
1.076112055873163e-03	3.805603e-01	4.597694e-01
1.079041743373162e-03	3.952087e-01	4.591586e-01
1.081971430873162e-03	4.098572e-01	4.586050e-01
1.084901118373162e-03	4.245056e-01	4.581281e-01
1.087830805873162e-03	4.391540e-01	4.577553e-01
1.090760493373162e-03	4.538025e-01	4.575245e-01
1.093690180873162e-03	4.684509e-01	4.574878e-01
1.096619868373162e-03	4.830993e-01	4.577158e-01
1.099549555873162e-03	4.977478e-01	4.583025e-01
1.102479243373162e-03	5.123962e-01	4.593711e-01
1.105408930873162e-03	5.270447e-01	4.610791e-01
1.108338618373161e-03	5.416931e-01	4.636229e-01
1.111268305873161e-03	5.563415e-01	4.672387e-01
1.114197993373161e-03	5.709900e-01	4.722005e-01
1.117127680873161e-03	5.856384e-01	4.788116e-01
1.120057368373161e-03	6.002868e-01	4.873904e-01
1.122987055873161e-03	6.149353e-01	4.982479e-01
1.125916743373161e-03	6.295837e-01	5.116544e-01
1.128846430873161e-03	6.442322e-01	5.277933e-01
1.131776118373161e-03	6.588806e-01	5.466979e-01
1.134705805873160e-03	6.735290e-01	5.681784e-01
1.137635493373160e-03	6.881775e-01	5.917642e-01
1.140565180873160e-03	7.028259e-01	6.167096e-01
1.143494868373160e-03	7.174743e-01	6.421044e-01
1.146424555873160e-03	7.321228e-01	6.670659e-01
1.149354243373160e-03	7.467712e-01	6.909275e-01
1.155213618373160e-03	7.760681e-01	7.342276e-01
1.158143305873160e-03	7.907165e-01	7.537455e-01
1.161072993373160e-03	8.053650e-01	7.721260e-01
1.164002680873159e-03	8.200134e-01	7.896228e-01
1.166932368373159e-03	8.346618e-01	8.064617e-01
1.169862055873159e-03	8.493103e-01	8.228225e-01
1.172791743373159e-03	8.639587e-01	8.388391e-01
1.178651118373159e-03	8.932556e-01	8.701914e-01
1.187440180873159e-03	9.372009e-01	9.162267e-01
1.196229243373158e-03	9.811462e-01	9.615796e-01
1.205018305873158e-03	1.025092e+00	1.006484e+00
1.213807368373158e-03	1.069037e+00	1.051065e+00
1.220085270158872e-03	1.100426e+00	1.082727e+00
1.226363171944586e-03	1.131816e+00	1.114350e+00
1.232641073730300e-03	1.163205e+00	1.145936e+00
1.238918975516014e-03	1.194595e+00	1.177482e+00
1.245196877301728e-03	1.225984e+00	1.208990e+00
1.251474779087442e-03	1.257374e+00	1.240460e+00
1.257752680873156e-03	1.288763e+00	1.271891e+00
1.279516073730298e-03	1.397580e+00	1.380899e+00
1.301279466587440e-03	1.506397e+00	1.489815e+00
1.323042859444582e-03	1.615214e+00	1.598640e+00
1.344806252301724e-03	1.724031e+00	1.707373e+00
1.366569645158866e-03	1.832848e+00	1.816015e+00
1.388333038016009e-03	1.941665e+00	1.924566e+00
1.410096430873151e-03	2.050482e+00	2.033025e+00
1.413863171944579e-03	2.069316e+00	2.051770e+00
1.417629913016007e-03	2.088150e+00	2.070461e+00
1.421396654087436e-03	2.106983e+00	2.089095e+00
1.425163395158864e-03	2.125817e+00	2.107674e+00
1.428930136230293e-03	2.144651e+00	2.126198e+00
1.432696877301721e-03	2.163485e+00	2.144665e+00
1.436463618373150e-03	2.182318e+00	2.163078e+00
1.442322993373149e-03	2.211615e+00	2.191282e+00
1.445252680873149e-03	2.226264e+00	2.205156e+00
1.448182368373149e-03	2.240912e+00	2.218831e+00
1.451112055873149e-03	2.255560e+00	2.232267e+00
1.456971430873149e-03	2.284857e+00	2.258250e+00
1.459901118373149e-03	2.299506e+00	2.270688e+00
1.462830805873149e-03	2.314154e+00	2.282660e+00
1.465760493373149e-03	2.328803e+00	2.294062e+00
1.468690180873148e-03	2.343451e+00	2.304764e+00
1.471619868373148e-03	2.358099e+00	2.314620e+00
1.474549555873148e-03	2.372748e+00	2.323492e+00
1.477479243373148e-03	2.387396e+00	2.331291e+00
1.480408930873148e-03	2.402045e+00	2.337995e+00
1.483338618373148e-03	2.416693e+00	2.343656e+00
1.486268305873148e-03	2.431342e+00	2.348377e+00
1.489197993373148e-03	2.445990e+00	2.352292e+00
1.492127680873148e-03	2.460639e+00	2.355535e+00
1.495057368373147e-03	2.475287e+00	2.358263e+00
1.497070312500002e-03	2.485352e+00	2.359855e+00
1.500000000000002e-03	2.500000e+00	2.361910e+00
1.500292968750002e-03	2.498535e+00	2.362100e+00
1.500878906250002e-03	2.495605e+00	2.362437e+00
1.502050781250002e-03	2.489746e+00	2.362892e+00
1.504394531250002e-03	2.478027e+00	2.363199e+00
1.507324218750002e-03	2.463379e+00	2.362842e+00
1.510253906250002e-03	2.448730e+00	2.361861e+00
1.513183593750001e-03	2.434082e+00	2.360398e+00
1.516113281250001e-03	2.419434e+00	2.358527e+00
1.519042968750001e-03	2.404785e+00	2.356242e+00
1.521972656250001e-03	2.390137e+00	2.353481e+00
1.524902343750001e-03	2.375488e+00	2.350137e+00
1.527832031250001e-03	2.360840e+00	2.346053e+00
1.530761718750001e-03	2.346191e+00	2.341017e+00
1.533691406250001e-03	2.331543e+00	2.334775e+00
1.536621093750001e-03	2.316895e+00	2.327065e+00
1.539550781250000e-03	2.302246e+00	2.317691e+00
1.542480468750000e-03	2.287598e+00	2.306600e+00
1.545410156250000e-03	2.272949e+00	2.293920e+00
1.548339843750000e-03	2.258301e+00	2.279939e+00
1.551269531250000e-03	2.243652e+00	2.265030e+00
1.554199218750000e-03	2.229004e+00	2.249570e+00
1.557128906250000e-03	2.214355e+00	2.233877e+00
1.560058593750000e-03	2.199707e+00	2.218172e+00
1.562988281250000e-03	2.185059e+00	2.202584e+00
1.565917968749999e-03	2.170410e+00	2.187168e+00
1.568847656249999e-03	2.155762e+00	2.171929e+00
1.571777343749999e-03	2.141113e+00	2.156845e+00
1.574707031249999e-03	2.126465e+00	2.141884e+00
1.580566406249999e-03	2.097168e+00	2.112217e+00
1.589355468749999e-03	2.053223e+00	2.068047e+00
1.598144531249998e-03	2.009277e+00	2.024063e+00
1.606933593749998e-03	1.965332e+00	1.980094e+00
1.615722656249998e-03	1.921387e+00	1.936141e+00
1.624511718749997e-03	1.877441e+00	1.892204e+00
1.633300781249997e-03	1.833496e+00	1.848283e+00
1.642089843749997e-03	1.789551e+00	1.804377e+00
1.650878906249996e-03	1.745605e+00	1.760487e+00
1.666364397321424e-03	1.668178e+00	1.683134e+00
1.681849888392852e-03	1.590751e+00	1.605791e+00
1.697335379464280e-03	1.513323e+00	1.528458e+00
1.712820870535709e-03	1.435896e+00	1.451135e+00
1.728306361607137e-03	1.358468e+00	1.373821e+00
1.743791852678564e-03	1.281041e+00	1.296518e+00
1.759277343749993e-03	1.203613e+00	1.219225e+00
1.764718191964278e-03	1.176409e+00	1.192069e+00
1.770159040178563e-03	1.149205e+00	1.164925e+00
1.775599888392849e-03	1.122001e+00	1.137794e+00
1.781040736607135e-03	1.094796e+00	1.110675e+00
1.786481584821420e-03	1.067592e+00	1.083568e+00
1.791922433035706e-03	1.040388e+00	1.056474e+00
1.797363281249991e-03	1.013184e+00	1.029392e+00
1.806152343749991e-03	9.692383e-01	9.857435e-01
1.814941406249990e-03	9.252930e-01	9.422418e-01
1.823730468749990e-03	8.813477e-01	8.989589e-01
1.832519531249990e-03	8.374023e-01	8.559979e-01
1.838378906249990e-03	8.081055e-01	8.276110e-01
1.844238281249989e-03	7.788086e-01	7.995033e-01
1.850097656249989e-03	7.495117e-01	7.717678e-01
1.855957031249989e-03	7.202148e-01	7.445329e-01
1.858886718749989e-03	7.055664e-01	7.311559e-01
1.861816406249989e-03	6.909180e-01	7.179743e-01
1.864746093749989e-03	6.762695e-01	7.050195e-01
1.867675781249989e-03	6.616211e-01	6.923271e-01
1.870605468749988e-03	6.469727e-01	6.799368e-01
1.873535156249988e-03	6.323242e-01	6.678916e-01
1.876464843749988e-03	6.176758e-01	6.562369e-01
1.879394531249988e-03	6.030273e-01	6.450187e-01
1.882324218749988e-03	5.883789e-01	6.342810e-01
1.885253906249988e-03	5.737305e-01	6.240631e-01
1.888183593749988e-03	5.590820e-01	6.143966e-01
1.891113281249988e-03	5.444336e-01	6.053026e-01
1.894042968749988e-03	5.297852e-01	5.967907e-01
1.896972656249988e-03	5.151367e-01	5.888579e-01
1.899902343749987e-03	5.004883e-01	5.814899e-01
1.902832031249987e-03	4.858398e-01	5.746628e-01
1.905761718749987e-03	4.711914e-01	5.683458e-01
1.908691406249987e-03	4.565430e-01	5.625038e-01
1.911621093749987e-03	4.418945e-01	5.570993e-01
1.914550781249987e-03	4.272461e-01	5.520949e-01
1.917480468749987e-03	4.125977e-01	5.474542e-01
1.920410156249987e-03	3.979492e-01	5.431426e-01
1.923339843749987e-03	3.833008e-01	5.391282e-01
1.926269531249986e-03	3.686523e-01	5.353815e-01
1.929199218749986e-03	3.540039e-01	5.318760e-01
1.932128906249986e-03	3.393555e-01	5.285879e-01
1.935058593749986e-03	3.247070e-01	5.254958e-01
1.937988281249986e-03	3.100586e-01	5.225808e-01
1.940917968749986e-03	2.954102e-01	5.198261e-01
1.946777343749986e-03	2.661133e-01	5.147395e-01
1.952636718749986e-03	2.368164e-01	5.101364e-01
1.958496093749986e-03	2.075195e-01	5.059386e-01
1.964355468749986e-03	1.782227e-01	5.020844e-01
1.973144531249986e-03	1.342773e-01	4.968419e-01
1.981933593749987e-03	9.033203e-02	4.921349e-01
1.990722656249987e-03	4.638672e-02	4.878680e-01
2.000000000000002e-03	1.332268e-15	4.837534e-01
2.007114955357139e-03	3.557478e-02	4.808826e-01
2.014229910714275e-03	7.114955e-02	4.781482e-01
2.021344866071413e-03	1.067243e-01	4.755502e-01
2.028459821428549e-03	1.422991e-01	4.730885e-01
2.035574776785686e-03	1.778739e-01	4.707632e-01
2.042689732142823e-03	2.134487e-01	4.685743e-01
2.049804687499960e-03	2.490234e-01	4.665217e-01
2.058593749999960e-03	2.929688e-01	4.640867e-01
2.064453124999960e-03	3.222656e-01	4.625509e-01
2.067382812499961e-03	3.369141e-01	4.618126e-01
2.070312499999961e-03	3.515625e-01	4.610975e-01
2.073242187499961e-03	3.662109e-01	4.604100e-01
2.076171874999961e-03	3.808594e-01	4.597565e-01
2.079101562499961e-03	3.955078e-01	4.591467e-01
2.082031249999961e-03	4.101562e-01	4.585944e-01
2.084960937499961e-03	4.248047e-01	4.581193e-01
2.087890624999961e-03	4.394531e-01	4.577490e-01
2.090820312499961e-03	4.541016e-01	4.575216e-01
2.093749999999962e-03	4.687500e-01	4.574896e-01
2.096679687499962e-03	4.833984e-01	4.577239e-01
2.099609374999962e-03	4.980469e-01	4.583190e-01
2.102539062499962e-03	5.126953e-01	4.593989e-01
2.105468749999962e-03	5.273438e-01	4.611219e-01
2.108398437499962e-03	5.419922e-01	4.636851e-01
2.111328124999962e-03	5.566406e-01	4.673256e-01
2.114257812499962e-03	5.712891e-01	4.723179e-01
2.117187499999962e-03	5.859375e-01	4.789660e-01
2.120117187499963e-03	6.005859e-01	4.875883e-01
2.123046874999963e-03	6.152344e-01	4.984953e-01
2.125976562499963e-03	6.298828e-01	5.119562e-01
2.128906249999963e-03	6.445312e-01	5.281518e-01
2.131835937499963e-03	6.591797e-01	5.471118e-01
2.134765624999963e-03	6.738281e-01	5.686411e-01
2.137695312499963e-03	6.884766e-01	5.922629e-01
2.140624999999963e-03	7.031250e-01	6.172268e-01
2.143554687499963e-03	7.177734e-01	6.426211e-01
2.146484374999964e-03	7.324219e-01	6.675658e-01
2.149414062499964e-03	7.470703e-01	6.914002e-01
2.155273437499964e-03	7.763672e-01	7.346392e-01
2.158203124999964e-03	7.910156e-01	7.541313e-01
2.161132812499964e-03	8.056641e-01	7.724912e-01
2.164062499999964e-03	8.203125e-01	7.899725e-01
2.166992187499964e-03	8.349609e-01	8.068001e-01
2.169921874999964e-03	8.496094e-01	8.231526e-01
2.175781249999965e-03	8.789062e-01	8.549266e-01
2.184570312499965e-03	9.228516e-01	9.012880e-01
2.193359374999965e-03	9.667969e-01	9.468276e-01
2.202148437499966e-03	1.010742e+00	9.918625e-01
2.210937499999966e-03	1.054688e+00	1.036537e+00
2.219726562499966e-03	1.098633e+00	1.080956e+00
2.227260044642824e-03	1.136300e+00	1.118858e+00
2.234793526785681e-03	1.173968e+00	1.156725e+00
2.242327008928539e-03	1.211635e+00	1.194558e+00
2.249860491071396e-03	1.249302e+00	1.232357e+00
2.257393973214253e-03	1.286970e+00	1.270123e+00
2.264927455357111e-03	1.324637e+00	1.307854e+00
2.272460937499968e-03	1.362305e+00	1.345551e+00
2.292131696428540e-03	1.460658e+00	1.444038e+00
2.311802455357113e-03	1.559012e+00	1.542448e+00
2.331473214285685e-03	1.657366e+00	1.640779e+00
2.351143973214257e-03	1.755720e+00	1.739032e+00
2.370814732142829e-03	1.854074e+00	1.837207e+00
2.390485491071401e-03	1.952427e+00	1.935304e+00
2.410156249999974e-03	2.050781e+00	2.033322e+00
2.413922991071402e-03	2.069615e+00	2.052068e+00
2.417689732142831e-03	2.088449e+00	2.070757e+00
2.421456473214260e-03	2.107282e+00	2.089391e+00
2.425223214285688e-03	2.126116e+00	2.107969e+00
2.428989955357117e-03	2.144950e+00	2.126491e+00
2.432756696428546e-03	2.163783e+00	2.144958e+00
2.436523437499975e-03	2.182617e+00	2.163368e+00
2.442382812499975e-03	2.211914e+00	2.191567e+00
2.445312499999975e-03	2.226562e+00	2.205438e+00
2.448242187499975e-03	2.241211e+00	2.219108e+00
2.451171874999975e-03	2.255859e+00	2.232538e+00
2.457031249999975e-03	2.285156e+00	2.258508e+00
2.459960937499975e-03	2.299805e+00	2.270937e+00
2.462890624999976e-03	2.314453e+00	2.282899e+00
2.465820312499976e-03	2.329102e+00	2.294288e+00
2.468749999999976e-03	2.343750e+00	2.304974e+00
2.471679687499976e-03	2.358398e+00	2.314811e+00
2.474609374999976e-03	2.373047e+00	2.323663e+00
2.477539062499976e-03	2.387695e+00	2.331439e+00
2.480468749999976e-03	2.402344e+00	2.338121e+00
2.483398437499976e-03	2.416992e+00	2.343761e+00
2.486328124999976e-03	2.431641e+00	2.348465e+00
2.489257812499977e-03	2.446289e+00	2.352364e+00
2.492187499999977e-03	2.460938e+00	2.355595e+00
2.495117187499977e-03	2.475586e+00	2.358315e+00
2.497070312500004e-03	2.485352e+00	2.359857e+00
2.500000000000004e-03	2.500000e+00	2.361910e+00
2.500292968750004e-03	2.498535e+00	2.362099e+00
2.500878906250004e-03	2.495605e+00	2.362437e+00
2.502050781250004e-03	2.489746e+00	2.362892e+00
2.504394531250004e-03	2.478027e+00	2.363199e+00
2.507324218750004e-03	2.463379e+00	2.362842e+00
2.510253906250004e-03	2.448730e+00	2.361861e+00
2.513183593750004e-03	2.434082e+00	2.360398e+00
2.516113281250005e-03	2.419434e+00	2.358527e+00
2.519042968750005e-03	2.404785e+00	2.356242e+00
2.521972656250005e-03	2.390137e+00	2.353481e+00
2.524902343750005e-03	2.375488e+00	2.350137e+00
2.527832031250005e-03	2.360840e+00	2.346053e+00
2.530761718750005e-03	2.346191e+00	2.341017e+00
2.533691406250005e-03	2.331543e+00	2.334775e+00
2.536621093750005e-03	2.316895e+00	2.327065e+00
2.539550781250005e-03	2.302246e+00	2.317691e+00
2.542480468750006e-03	2.287598e+00	2.306600e+00
2.545410156250006e-03	2.272949e+00	2.293920e+00
2.548339843750006e-03	2.258301e+00	2.279939e+00
2.551269531250006e-03	2.243652e+00	2.265030e+00
2.554199218750006e-03	2.229004e+00	2.249570e+00
2.557128906250006e-03	2.214355e+00	2.233877e+00
2.560058593750006e-03	2.199707e+00	2.218172e+00
2.562988281250006e-03	2.185059e+00	2.202584e+00
2.565917968750006e-03	2.170410e+00	2.187168e+00
2.568847656250007e-03	2.155762e+00	2.171929e+00
2.571777343750007e-03	2.141113e+00	2.156845e+00
2.574707031250007e-03	2.126465e+00	2.141884e+00
2.580566406250007e-03	2.097168e+00	2.112217e+00
2.589355468750007e-03	2.053223e+00	2.068047e+00
2.598144531250008e-03	2.009277e+00	2.024063e+00
2.606933593750008e-03	1.965332e+00	1.980094e+00
2.615722656250008e-03	1.921387e+00	1.936141e+00
2.624511718750009e-03	1.877441e+00	1.892204e+00
2.633300781250009e-03	1.833496e+00	1.848283e+00
2.642089843750009e-03	1.789551e+00	1.804377e+00
