time	V(1+)	V(2+)	V(vost1)	V(x1:bus01)	V(x1:bus03)	-Ix(x1:x5:DRAIN)	Ix(x1:x1:OUT2)	Ix(x1:x1:OUT4)	Ix(x1:x2:DRAIN)	Ix(x1:x3:DRAIN)
0.000000000000000e+00	-3.532471e-09	4.511643e-01	1.585346e+00	1.965576e+00	5.299419e-04	3.740733e-04	6.241686e-07	3.745287e-04	4.182278e-07	-1.525540e-07
7.029190518710593e-09	2.895481e-05	4.511629e-01	1.585335e+00	1.963620e+00	3.728413e-04	3.741338e-04	4.963729e-07	3.743622e-04	4.254799e-07	-5.086532e-08
2.108757155613178e-08	9.707855e-05	4.511603e-01	1.585342e+00	1.961052e+00	2.936408e-04	3.741363e-04	4.315561e-07	3.742625e-04	4.301138e-07	-4.388418e-12
3.649635911225687e-08	1.755434e-04	4.511573e-01	1.585351e+00	1.959848e+00	2.934294e-04	3.741136e-04	4.312312e-07	3.742592e-04	4.308523e-07	-1.172828e-11
5.556086749166321e-08	2.698697e-04	4.511536e-01	1.585354e+00	1.959509e+00	2.933566e-04	3.741065e-04	4.311325e-07	3.742604e-04	4.310470e-07	-1.449238e-11
7.626045316739100e-06	3.812055e-02	4.496701e-01	1.585422e+00	1.961082e+00	2.830714e-04	3.739766e-04	4.160257e-07	3.741124e-04	4.162727e-07	-3.137453e-10
1.519652976598654e-05	7.597121e-02	4.482305e-01	1.585489e+00	1.962614e+00	2.734679e-04	3.738502e-04	4.019201e-07	3.739685e-04	4.022695e-07	-3.907622e-10
2.276701421523397e-05	1.138219e-01	4.468347e-01	1.585554e+00	1.964106e+00	2.645461e-04	3.737271e-04	3.888155e-07	3.738285e-04	3.890377e-07	-2.455431e-10
3.033749866448141e-05	1.516725e-01	4.454827e-01	1.585617e+00	1.965556e+00	2.563061e-04	3.736075e-04	3.767121e-07	3.736926e-04	3.765770e-07	1.219121e-10
3.790798311372885e-05	1.895231e-01	4.441745e-01	1.585678e+00	1.966965e+00	2.487477e-04	3.734913e-04	3.656099e-07	3.735607e-04	3.648877e-07	7.116033e-10
4.547846756297628e-05	2.273737e-01	4.429102e-01	1.585737e+00	1.968334e+00	2.418711e-04	3.733785e-04	3.555088e-07	3.734328e-04	3.539695e-07	1.523531e-09
5.304895201222370e-05	2.652242e-01	4.416897e-01	1.585795e+00	1.969661e+00	2.356762e-04	3.732692e-04	3.464088e-07	3.733089e-04	3.438226e-07	2.557694e-09
5.939660826222366e-05	2.969609e-01	4.406975e-01	1.585840e+00	1.970734e+00	2.326828e-04	3.731835e-04	3.420115e-07	3.732079e-04	3.356764e-07	6.306474e-09
6.257043638722363e-05	3.128288e-01	4.402157e-01	1.585861e+00	1.971256e+00	2.324392e-04	3.731440e-04	3.416536e-07	3.731587e-04	3.317738e-07	9.851211e-09
6.574426451222361e-05	3.286976e-01	4.397460e-01	1.585881e+00	1.971767e+00	2.335951e-04	3.731080e-04	3.433517e-07	3.731108e-04	3.279953e-07	1.532762e-08
6.891809263722358e-05	3.445655e-01	4.392916e-01	1.585898e+00	1.972265e+00	2.368453e-04	3.730773e-04	3.481262e-07	3.730643e-04	3.243564e-07	2.374098e-08
7.209192076222356e-05	3.604343e-01	4.388576e-01	1.585912e+00	1.972745e+00	2.432223e-04	3.730542e-04	3.574938e-07	3.730199e-04	3.208816e-07	3.658320e-08
7.526574888722353e-05	3.763022e-01	4.384515e-01	1.585921e+00	1.973201e+00	2.542420e-04	3.730424e-04	3.736807e-07	3.729783e-04	3.176097e-07	5.604190e-08
7.843957701222351e-05	3.921710e-01	4.380846e-01	1.585923e+00	1.973625e+00	2.721037e-04	3.730471e-04	3.999157e-07	3.729406e-04	3.145993e-07	8.528704e-08
8.161340513722349e-05	4.080389e-01	4.377737e-01	1.585914e+00	1.974002e+00	2.999570e-04	3.730760e-04	4.408212e-07	3.729087e-04	3.119382e-07	1.288533e-07
8.478723326222346e-05	4.239077e-01	4.375429e-01	1.585891e+00	1.974314e+00	3.422603e-04	3.731399e-04	5.029367e-07	3.728850e-04	3.097563e-07	1.931505e-07
8.796106138722344e-05	4.397756e-01	4.374271e-01	1.585845e+00	1.974532e+00	4.052468e-04	3.732537e-04	5.953967e-07	3.728731e-04	3.082435e-07	2.871232e-07
9.113488951222341e-05	4.556444e-01	4.374758e-01	1.585769e+00	1.974614e+00	4.975246e-04	3.734387e-04	7.307995e-07	3.728781e-04	3.076761e-07	4.230940e-07
9.430871763722339e-05	4.715123e-01	4.377586e-01	1.585649e+00	1.974503e+00	6.307967e-04	3.737233e-04	9.262409e-07	3.729072e-04	3.084554e-07	6.177582e-07
9.748254576222336e-05	4.873811e-01	4.383716e-01	1.585470e+00	1.974118e+00	8.206603e-04	3.741457e-04	1.204440e-06	3.729701e-04	3.111656e-07	8.932531e-07
1.006563738872233e-04	5.032490e-01	4.394456e-01	1.585210e+00	1.973345e+00	1.087314e-03	3.747556e-04	1.594700e-06	3.730800e-04	3.166625e-07	1.278028e-06
1.038302020122233e-04	5.191178e-01	4.411542e-01	1.584841e+00	1.972033e+00	1.455952e-03	3.756145e-04	2.133341e-06	3.732542e-04	3.262129e-07	1.807145e-06
1.070040301372233e-04	5.349857e-01	4.437221e-01	1.584333e+00	1.969980e+00	1.956504e-03	3.767956e-04	2.863118e-06	3.735146e-04	3.417213e-07	2.521461e-06
1.101778582622233e-04	5.508545e-01	4.474300e-01	1.583649e+00	1.966927e+00	2.622579e-03	3.783797e-04	3.831350e-06	3.738873e-04	3.661112e-07	3.465387e-06
1.133516863872232e-04	5.667223e-01	4.526147e-01	1.582754e+00	1.962554e+00	3.489631e-03	3.804488e-04	5.086867e-06	3.744026e-04	4.039898e-07	4.683164e-06
1.165255145122232e-04	5.825912e-01	4.596623e-01	1.581616e+00	1.956478e+00	4.592940e-03	3.830766e-04	6.676582e-06	3.750923e-04	4.628543e-07	6.214233e-06
1.196993426372232e-04	5.984591e-01	4.689921e-01	1.580210e+00	1.948273e+00	5.966201e-03	3.863166e-04	8.642960e-06	3.759880e-04	5.553236e-07	8.088480e-06
1.228731707622232e-04	6.143278e-01	4.810293e-01	1.578528e+00	1.937492e+00	7.641932e-03	3.901869e-04	1.102403e-05	3.771163e-04	7.033331e-07	1.032206e-05
1.260469988872231e-04	6.301957e-01	4.961632e-01	1.576583e+00	1.923718e+00	9.654816e-03	3.946504e-04	1.385746e-05	3.784955e-04	9.458597e-07	1.291375e-05
1.292208270122231e-04	6.460646e-01	5.146832e-01	1.574422e+00	1.906651e+00	1.204913e-02	3.995867e-04	1.718984e-05	3.801302e-04	1.352228e-06	1.584087e-05
1.323946551372231e-04	6.619324e-01	5.366833e-01	1.572143e+00	1.886240e+00	1.488985e-02	4.047533e-04	2.108998e-05	3.820056e-04	2.040881e-06	1.905360e-05
1.355684832622231e-04	6.778013e-01	5.619366e-01	1.569904e+00	1.862843e+00	1.827159e-02	4.097545e-04	2.565709e-05	3.840818e-04	3.193395e-06	2.246895e-05
1.387423113872230e-04	6.936691e-01	5.897790e-01	1.567912e+00	1.837358e+00	2.230891e-02	4.140747e-04	3.100222e-05	3.862900e-04	5.033853e-06	2.597330e-05
1.419161395122230e-04	7.095379e-01	6.191055e-01	1.566360e+00	1.811166e+00	2.709195e-02	4.172357e-04	3.718531e-05	3.885382e-04	7.743172e-06	2.944649e-05
1.450899676372230e-04	7.254058e-01	6.485710e-01	1.565341e+00	1.785811e+00	3.262435e-02	4.190305e-04	4.413839e-05	3.907284e-04	1.133858e-05	3.280526e-05
1.482637957622230e-04	7.412747e-01	6.769444e-01	1.564793e+00	1.762562e+00	3.879824e-02	4.196395e-04	5.164936e-05	3.927816e-04	1.562289e-05	3.603483e-05
1.514376238872230e-04	7.571425e-01	7.034206e-01	1.564551e+00	1.742106e+00	4.543735e-02	4.195154e-04	5.943594e-05	3.946542e-04	2.026691e-05	3.917971e-05
1.546114520122229e-04	7.730113e-01	7.277205e-01	1.564428e+00	1.724544e+00	5.237243e-02	4.191432e-04	6.724893e-05	3.963404e-04	2.495566e-05	4.230372e-05
1.577852801372229e-04	7.888792e-01	7.499812e-01	1.564290e+00	1.709577e+00	5.949197e-02	4.188656e-04	7.492930e-05	3.978608e-04	2.948402e-05	4.545347e-05
1.609591082622229e-04	8.047481e-01	7.705604e-01	1.564071e+00	1.696738e+00	6.674920e-02	4.188431e-04	8.240439e-05	3.992478e-04	3.376522e-05	4.864465e-05
1.641329363872229e-04	8.206159e-01	7.898672e-01	1.563755e+00	1.685563e+00	7.414233e-02	4.191021e-04	8.965432e-05	4.005343e-04	3.779076e-05	5.186691e-05
1.673067645122228e-04	8.364847e-01	8.082638e-01	1.563355e+00	1.675667e+00	8.169106e-02	4.196012e-04	9.667969e-05	4.017480e-04	4.158651e-05	5.509519e-05
1.704805926372228e-04	8.523526e-01	8.260307e-01	1.562892e+00	1.666766e+00	8.942035e-02	4.202788e-04	1.034822e-04	4.029099e-04	4.518416e-05	5.829930e-05
1.736544207622228e-04	8.682214e-01	8.433671e-01	1.562386e+00	1.658665e+00	9.735255e-02	4.210776e-04	1.100568e-04	4.040347e-04	4.860821e-05	6.144945e-05
1.800020770122227e-04	8.999581e-01	8.772390e-01	1.561303e+00	1.644393e+00	1.138907e-01	4.228764e-04	1.224647e-04	4.062091e-04	5.498199e-05	6.748335e-05
1.863497332622227e-04	9.316948e-01	9.104801e-01	1.560181e+00	1.632292e+00	1.313947e-01	4.247891e-04	1.337409e-04	4.083165e-04	6.072213e-05	7.301931e-05
1.926973895122226e-04	9.634315e-01	9.433398e-01	1.559051e+00	1.622139e+00	1.499086e-01	4.267317e-04	1.436954e-04	4.103773e-04	6.577226e-05	7.792367e-05
1.990450457622226e-04	9.951682e-01	9.759297e-01	1.557921e+00	1.613815e+00	1.694417e-01	4.286753e-04	1.521747e-04	4.124018e-04	7.006935e-05	8.210588e-05
2.053927020122225e-04	1.026905e+00	1.008310e+00	1.556794e+00	1.607189e+00	1.899569e-01	4.306122e-04	1.591244e-04	4.143966e-04	7.359053e-05	8.553427e-05
2.149141863872225e-04	1.074510e+00	1.056580e+00	1.555107e+00	1.599939e+00	2.223295e-01	4.335073e-04	1.669287e-04	4.173435e-04	7.754383e-05	8.938510e-05
2.212618426372224e-04	1.106246e+00	1.088577e+00	1.553983e+00	1.596792e+00	2.449268e-01	4.354362e-04	1.704081e-04	4.192790e-04	7.930312e-05	9.110510e-05
2.276094988872224e-04	1.137983e+00	1.120537e+00	1.552858e+00	1.593991e+00	2.677691e-01	4.373613e-04	1.735192e-04	4.212045e-04	8.087490e-05	9.264443e-05
2.339571551372223e-04	1.169720e+00	1.152461e+00	1.551731e+00	1.591535e+00	2.908563e-01	4.392827e-04	1.762622e-04	4.231198e-04	8.225919e-05	9.400310e-05
2.403048113872223e-04	1.201457e+00	1.184348e+00	1.550603e+00	1.589425e+00	3.141886e-01	4.412004e-04	1.786370e-04	4.250251e-04	8.345597e-05	9.518109e-05
2.466524676372222e-04	1.233193e+00	1.216198e+00	1.549473e+00	1.587660e+00	3.377659e-01	4.431143e-04	1.806437e-04	4.269204e-04	8.446526e-05	9.617842e-05
2.530001238872222e-04	1.264930e+00	1.248012e+00	1.548341e+00	1.586241e+00	3.615882e-01	4.450246e-04	1.822821e-04	4.288055e-04	8.528704e-05	9.699507e-05
2.593477801372221e-04	1.296666e+00	1.279789e+00	1.547209e+00	1.585167e+00	3.856556e-01	4.469311e-04	1.835524e-04	4.306806e-04	8.592133e-05	9.763106e-05
2.806577689765077e-04	1.403211e+00	1.386511e+00	1.543640e+00	1.581785e+00	4.670760e-01	4.532615e-04	1.875171e-04	4.369217e-04	8.790884e-05	9.960830e-05
3.019677578157932e-04	1.509756e+00	1.493147e+00	1.539800e+00	1.578655e+00	5.489657e-01	4.595950e-04	1.912234e-04	4.431534e-04	8.975823e-05	1.014651e-04
3.232777466550788e-04	1.616300e+00	1.599696e+00	1.535689e+00	1.575777e+00	6.313245e-01	4.659316e-04	1.946711e-04	4.493757e-04	9.146950e-05	1.032016e-04
3.445877354943643e-04	1.722845e+00	1.706159e+00	1.531307e+00	1.573152e+00	7.141526e-01	4.722713e-04	1.978602e-04	4.555887e-04	9.304265e-05	1.048176e-04
3.658977243336499e-04	1.829390e+00	1.812535e+00	1.526654e+00	1.570779e+00	7.974497e-01	4.786140e-04	2.007909e-04	4.617923e-04	9.447767e-05	1.063132e-04
3.872077131729355e-04	1.935934e+00	1.918825e+00	1.521730e+00	1.568658e+00	8.812161e-01	4.849599e-04	2.034630e-04	4.679866e-04	9.577458e-05	1.076884e-04
4.085177020122210e-04	2.042479e+00	2.025028e+00	1.516535e+00	1.566790e+00	9.654516e-01	4.913089e-04	2.058766e-04	4.741715e-04	9.693336e-05	1.089433e-04
4.121449341550781e-04	2.060614e+00	2.043077e+00	1.515511e+00	1.566449e+00	9.797449e-01	4.924003e-04	2.063188e-04	4.752322e-04	9.714421e-05	1.091746e-04
4.157721662979352e-04	2.078749e+00	2.061082e+00	1.514335e+00	1.566124e+00	9.940154e-01	4.935058e-04	2.067589e-04	4.762926e-04	9.734490e-05	1.094140e-04
4.193993984407923e-04	2.096885e+00	2.079044e+00	1.513005e+00	1.565815e+00	1.008263e+00	4.946252e-04	2.071969e-04	4.773529e-04	9.753543e-05	1.096615e-04
4.230266305836494e-04	2.115020e+00	2.096963e+00	1.511522e+00	1.565524e+00	1.022488e+00	4.957586e-04	2.076329e-04	4.784131e-04	9.771580e-05	1.099171e-04
4.266538627265066e-04	2.133155e+00	2.114839e+00	1.509886e+00	1.565249e+00	1.036690e+00	4.969060e-04	2.080667e-04	4.794731e-04	9.788602e-05	1.101807e-04
4.302810948693637e-04	2.151291e+00	2.132672e+00	1.508098e+00	1.564991e+00	1.050869e+00	4.980673e-04	2.084985e-04	4.805329e-04	9.804607e-05	1.104524e-04
4.339083270122208e-04	2.169426e+00	2.150462e+00	1.506156e+00	1.564749e+00	1.065025e+00	4.992426e-04	2.089282e-04	4.815925e-04	9.819597e-05	1.107322e-04
4.402559832622207e-04	2.201163e+00	2.181202e+00	1.501419e+00	1.564483e+00	1.089579e+00	5.014309e-04	2.096712e-04	4.834325e-04	9.836147e-05	1.113097e-04
4.434298113872207e-04	2.217031e+00	2.196345e+00	1.498263e+00	1.564437e+00	1.101728e+00	5.025988e-04	2.100376e-04	4.843431e-04	9.838978e-05	1.116478e-04
4.466036395122207e-04	2.232899e+00	2.211278e+00	1.494374e+00	1.564466e+00	1.113758e+00	5.038292e-04	2.103998e-04	4.852441e-04	9.837144e-05	1.120283e-04
4.497774676372207e-04	2.248767e+00	2.225955e+00	1.489573e+00	1.564579e+00	1.125635e+00	5.051265e-04	2.107567e-04	4.861329e-04	9.830127e-05	1.124553e-04
4.529512957622206e-04	2.264636e+00	2.240325e+00	1.483682e+00	1.564778e+00	1.137319e+00	5.064860e-04	2.111071e-04	4.870063e-04	9.817836e-05	1.129286e-04
4.561251238872206e-04	2.280504e+00	2.254329e+00	1.476530e+00	1.565052e+00	1.148756e+00	5.078883e-04	2.114496e-04	4.878609e-04	9.800818e-05	1.134411e-04
4.592989520122206e-04	2.296373e+00	2.267895e+00	1.467985e+00	1.565378e+00	1.159871e+00	5.092914e-04	2.117819e-04	4.886922e-04	9.780595e-05	1.139754e-04
4.624727801372206e-04	2.312241e+00	2.280930e+00	1.457980e+00	1.565707e+00	1.170551e+00	5.106180e-04	2.121008e-04	4.894942e-04	9.760255e-05	1.144975e-04
4.656466082622205e-04	2.328109e+00	2.293306e+00	1.446580e+00	1.565950e+00	1.180631e+00	5.117391e-04	2.124014e-04	4.902591e-04	9.745210e-05	1.149485e-04
4.688204363872205e-04	2.343977e+00	2.304860e+00	1.434039e+00	1.565982e+00	1.189886e+00	5.124754e-04	2.126770e-04	4.909761e-04	9.743252e-05	1.152444e-04
4.719942645122205e-04	2.359846e+00	2.315408e+00	1.420829e+00	1.565672e+00	1.198074e+00	5.126483e-04	2.129206e-04	4.916335e-04	9.762410e-05	1.152978e-04
4.751680926372205e-04	2.375714e+00	2.324787e+00	1.407558e+00	1.564958e+00	1.205015e+00	5.121755e-04	2.131269e-04	4.922203e-04	9.806699e-05	1.150625e-04
4.783419207622204e-04	2.391583e+00	2.332898e+00	1.394823e+00	1.563887e+00	1.210669e+00	5.111334e-04	2.132948e-04	4.927296e-04	9.873229e-05	1.145651e-04
4.815157488872204e-04	2.407451e+00	2.339743e+00	1.383070e+00	1.562599e+00	1.215141e+00	5.097227e-04	2.134276e-04	4.931608e-04	9.953543e-05	1.138933e-04
4.846895770122204e-04	2.423319e+00	2.345412e+00	1.372537e+00	1.561255e+00	1.218626e+00	5.081741e-04	2.135310e-04	4.935189e-04	1.003768e-04	1.131537e-04
4.878634051372204e-04	2.439187e+00	2.350055e+00	1.363278e+00	1.559982e+00	1.221343e+00	5.066717e-04	2.136116e-04	4.938130e-04	1.011763e-04	1.124338e-04
4.910372332622204e-04	2.455056e+00	2.353843e+00	1.355222e+00	1.558855e+00	1.223485e+00	5.053260e-04	2.136751e-04	4.940532e-04	1.018864e-04	1.117869e-04
4.942110613872203e-04	2.470924e+00	2.356963e+00	1.348195e+00	1.557895e+00	1.225220e+00	5.041735e-04	2.137265e-04	4.942515e-04	1.024937e-04	1.112312e-04
4.968261718750000e-04	2.483999e+00	2.359098e+00	1.343130e+00	1.557237e+00	1.226404e+00	5.033839e-04	2.137616e-04	4.943874e-04	1.029109e-04	1.108496e-04
5.000000000000000e-04	2.499867e+00	2.361356e+00	1.337565e+00	1.556550e+00	1.227660e+00	5.025601e-04	2.137969e-04	4.945245e-04	1.033472e-04	1.104497e-04
5.003173828125000e-04	2.498296e+00	2.361558e+00	1.337534e+00	1.556086e+00	1.227467e+00	5.019830e-04	2.137924e-04	4.945418e-04	1.036425e-04	1.101460e-04
5.009521484375001e-04	2.495122e+00	2.361914e+00	1.337585e+00	1.555236e+00	1.227101e+00	5.008589e-04	2.137822e-04	4.945667e-04	1.041848e-04	1.095949e-04
5.022216796875000e-04	2.488775e+00	2.362374e+00	1.338084e+00	1.553865e+00	1.226420e+00	4.989584e-04	2.137620e-04	4.945960e-04	1.050624e-04	1.086994e-04
5.047607421875000e-04	2.476080e+00	2.362615e+00	1.340060e+00	1.551908e+00	1.225120e+00	4.961905e-04	2.137235e-04	4.946114e-04	1.063199e-04	1.074021e-04
5.079345703124999e-04	2.460212e+00	2.362101e+00	1.343787e+00	1.550293e+00	1.223486e+00	4.938553e-04	2.136751e-04	4.945786e-04	1.073621e-04	1.063104e-04
5.111083984374999e-04	2.444343e+00	2.360903e+00	1.348688e+00	1.549223e+00	1.221731e+00	4.922508e-04	2.136230e-04	4.945021e-04	1.080555e-04	1.055653e-04
5.142822265624999e-04	2.428475e+00	2.359170e+00	1.354633e+00	1.548395e+00	1.219742e+00	4.909508e-04	2.135640e-04	4.943918e-04	1.085944e-04	1.049682e-04
5.174560546874999e-04	2.412607e+00	2.356961e+00	1.361588e+00	1.547613e+00	1.217415e+00	4.896751e-04	2.134949e-04	4.942512e-04	1.091041e-04	1.043897e-04
5.206298828124999e-04	2.396738e+00	2.354240e+00	1.369630e+00	1.546771e+00	1.214641e+00	4.882640e-04	2.134126e-04	4.940782e-04	1.096542e-04	1.037572e-04
5.238037109374998e-04	2.380870e+00	2.350902e+00	1.378904e+00	1.545801e+00	1.211284e+00	4.866051e-04	2.133129e-04	4.938663e-04	1.102897e-04	1.030221e-04
5.269775390624998e-04	2.365001e+00	2.346773e+00	1.389581e+00	1.544658e+00	1.207175e+00	4.846092e-04	2.131909e-04	4.936046e-04	1.110404e-04	1.021495e-04
5.301513671874998e-04	2.349133e+00	2.341611e+00	1.401791e+00	1.543331e+00	1.202115e+00	4.822231e-04	2.130405e-04	4.932782e-04	1.119147e-04	1.011254e-04
5.333251953124998e-04	2.333265e+00	2.335109e+00	1.415507e+00	1.541879e+00	1.195904e+00	4.794846e-04	2.128557e-04	4.928682e-04	1.128758e-04	9.998098e-05
5.364990234374997e-04	2.317397e+00	2.326937e+00	1.430383e+00	1.540464e+00	1.188402e+00	4.765892e-04	2.126325e-04	4.923546e-04	1.138153e-04	9.881962e-05
5.396728515624997e-04	2.301528e+00	2.316840e+00	1.445687e+00	1.539333e+00	1.179588e+00	4.738772e-04	2.123699e-04	4.917223e-04	1.145685e-04	9.780425e-05
5.428466796874997e-04	2.285660e+00	2.304745e+00	1.460453e+00	1.538707e+00	1.169561e+00	4.716899e-04	2.120708e-04	4.909683e-04	1.149857e-04	9.708718e-05
5.460205078124997e-04	2.269791e+00	2.290825e+00	1.473778e+00	1.538677e+00	1.158510e+00	4.702052e-04	2.117408e-04	4.901048e-04	1.150063e-04	9.673553e-05
5.491943359374996e-04	2.253923e+00	2.275456e+00	1.485084e+00	1.539175e+00	1.146674e+00	4.693909e-04	2.113868e-04	4.891563e-04	1.146734e-04	9.671366e-05
5.523681640624996e-04	2.238055e+00	2.259115e+00	1.494193e+00	1.540040e+00	1.134304e+00	4.690705e-04	2.110162e-04	4.881530e-04	1.140970e-04	9.691909e-05
5.555419921874996e-04	2.222187e+00	2.242259e+00	1.501257e+00	1.541084e+00	1.121624e+00	4.690179e-04	2.106356e-04	4.871234e-04	1.134029e-04	9.723249e-05
5.587158203124996e-04	2.206318e+00	2.225245e+00	1.506617e+00	1.542150e+00	1.108807e+00	4.690312e-04	2.102502e-04	4.860889e-04	1.126956e-04	9.755447e-05
5.618896484374995e-04	2.190450e+00	2.208300e+00	1.510670e+00	1.543138e+00	1.095965e+00	4.689707e-04	2.098633e-04	4.850632e-04	1.120418e-04	9.782146e-05
5.650634765624995e-04	2.174581e+00	2.191534e+00	1.513776e+00	1.544002e+00	1.083157e+00	4.687645e-04	2.094766e-04	4.840524e-04	1.114718e-04	9.800478e-05
5.682373046874995e-04	2.158713e+00	2.174975e+00	1.516223e+00	1.544734e+00	1.070406e+00	4.683943e-04	2.090907e-04	4.830578e-04	1.109897e-04	9.810104e-05
5.714111328124995e-04	2.142845e+00	2.158605e+00	1.518219e+00	1.545350e+00	1.057712e+00	4.678748e-04	2.087057e-04	4.820777e-04	1.105847e-04	9.812097e-05
5.745849609374994e-04	2.126976e+00	2.142386e+00	1.519907e+00	1.545875e+00	1.045065e+00	4.672347e-04	2.083211e-04	4.811096e-04	1.102406e-04	9.808055e-05
5.777587890624994e-04	2.111108e+00	2.126278e+00	1.521380e+00	1.546332e+00	1.032453e+00	4.665048e-04	2.079367e-04	4.801508e-04	1.099412e-04	9.799549e-05
5.841064453124994e-04	2.079371e+00	2.094275e+00	1.523900e+00	1.547118e+00	1.007296e+00	4.648744e-04	2.071668e-04	4.782525e-04	1.094268e-04	9.774003e-05
5.900006975446422e-04	2.049901e+00	2.064727e+00	1.525826e+00	1.547744e+00	9.839824e-01	4.632216e-04	2.064505e-04	4.765088e-04	1.090183e-04	9.743215e-05
5.958949497767850e-04	2.020432e+00	2.035198e+00	1.527648e+00	1.548361e+00	9.606863e-01	4.615538e-04	2.057294e-04	4.747698e-04	1.086162e-04	9.711322e-05
6.017892020089278e-04	1.990962e+00	2.005688e+00	1.529365e+00	1.548970e+00	9.374080e-01	4.598711e-04	2.050036e-04	4.730355e-04	1.082203e-04	9.678323e-05
6.076834542410707e-04	1.961492e+00	1.976198e+00	1.530978e+00	1.549569e+00	9.141475e-01	4.581736e-04	2.042730e-04	4.713061e-04	1.078308e-04	9.644218e-05
6.135777064732134e-04	1.932022e+00	1.946727e+00	1.532486e+00	1.550161e+00	8.909048e-01	4.564611e-04	2.035377e-04	4.695814e-04	1.074476e-04	9.609009e-05
6.194719587053562e-04	1.902553e+00	1.917274e+00	1.533890e+00	1.550743e+00	8.676798e-01	4.547337e-04	2.027977e-04	4.678615e-04	1.070708e-04	9.572694e-05
6.253662109374991e-04	1.873083e+00	1.887841e+00	1.535190e+00	1.551317e+00	8.444726e-01	4.529914e-04	2.020529e-04	4.661464e-04	1.067002e-04	9.535273e-05
6.439557756696418e-04	1.780140e+00	1.794973e+00	1.539097e+00	1.552970e+00	7.712199e-01	4.475457e-04	1.999169e-04	4.607590e-04	1.056258e-04	9.429108e-05
6.625453404017845e-04	1.687196e+00	1.702118e+00	1.542897e+00	1.554883e+00	6.984587e-01	4.420839e-04	1.974745e-04	4.553610e-04	1.043994e-04	9.307505e-05
6.811349051339272e-04	1.594253e+00	1.609277e+00	1.546592e+00	1.557054e+00	6.261892e-01	4.366059e-04	1.947256e-04	4.499524e-04	1.030209e-04	9.170463e-05
6.997244698660700e-04	1.501310e+00	1.516449e+00	1.550181e+00	1.559485e+00	5.544114e-01	4.311116e-04	1.916703e-04	4.445332e-04	1.014904e-04	9.017983e-05
7.183140345982126e-04	1.408367e+00	1.423635e+00	1.553664e+00	1.562174e+00	4.831252e-01	4.256012e-04	1.883085e-04	4.391035e-04	9.980786e-05	8.850064e-05
7.369035993303554e-04	1.315424e+00	1.330835e+00	1.557041e+00	1.565122e+00	4.123307e-01	4.200746e-04	1.846403e-04	4.336631e-04	9.797324e-05	8.666707e-05
7.554931640624981e-04	1.222481e+00	1.238048e+00	1.560312e+00	1.568329e+00	3.420278e-01	4.145317e-04	1.806657e-04	4.282122e-04	9.598657e-05	8.467912e-05
7.609340122767838e-04	1.195278e+00	1.210892e+00	1.561292e+00	1.569381e+00	3.216229e-01	4.128966e-04	1.793571e-04	4.266032e-04	9.533154e-05	8.402554e-05
7.663748604910694e-04	1.168075e+00	1.183747e+00	1.562272e+00	1.570782e+00	3.014878e-01	4.112575e-04	1.776495e-04	4.249886e-04	9.447521e-05	8.317431e-05
7.718157087053551e-04	1.140872e+00	1.156611e+00	1.563251e+00	1.572532e+00	2.816226e-01	4.096142e-04	1.755430e-04	4.233684e-04	9.341757e-05	8.212545e-05
7.772565569196408e-04	1.113669e+00	1.129485e+00	1.564229e+00	1.574632e+00	2.620272e-01	4.079668e-04	1.730375e-04	4.217425e-04	9.215863e-05	8.087894e-05
7.826974051339265e-04	1.086466e+00	1.102369e+00	1.565208e+00	1.577080e+00	2.427017e-01	4.063154e-04	1.701331e-04	4.201109e-04	9.069839e-05	7.943479e-05
7.881382533482121e-04	1.059263e+00	1.075263e+00	1.566185e+00	1.579878e+00	2.236461e-01	4.046599e-04	1.668297e-04	4.184737e-04	8.903684e-05	7.779300e-05
7.935791015624978e-04	1.032060e+00	1.048167e+00	1.567163e+00	1.583025e+00	2.048603e-01	4.030003e-04	1.631273e-04	4.168308e-04	8.717398e-05	7.595357e-05
8.031005859374977e-04	9.844554e-01	1.000840e+00	1.568871e+00	1.591141e+00	1.738252e-01	4.000926e-04	1.538194e-04	4.139366e-04	8.248589e-05	7.133401e-05
8.094482421874976e-04	9.527187e-01	9.693666e-01	1.570007e+00	1.598307e+00	1.543836e-01	3.981530e-04	1.458177e-04	4.119944e-04	7.845365e-05	6.736467e-05
8.189697265624976e-04	9.051136e-01	9.223320e-01	1.571706e+00	1.611862e+00	1.272405e-01	3.952465e-04	1.312391e-04	4.090611e-04	7.110428e-05	6.013545e-05
8.284912109374975e-04	8.575087e-01	8.756049e-01	1.573392e+00	1.628716e+00	1.025406e-01	3.923554e-04	1.141455e-04	4.061038e-04	6.248175e-05	5.166440e-05
8.348388671874974e-04	8.257719e-01	8.447009e-01	1.574504e+00	1.641694e+00	8.742994e-02	3.904484e-04	1.017798e-04	4.041200e-04	5.623822e-05	4.554228e-05
8.411865234374974e-04	7.940353e-01	8.140744e-01	1.575599e+00	1.655997e+00	7.341881e-02	3.885722e-04	8.897783e-05	4.021284e-04	4.976551e-05	3.921304e-05
8.475341796874974e-04	7.622985e-01	7.838246e-01	1.576670e+00	1.671558e+00	6.054169e-02	3.867465e-04	7.605642e-05	4.001329e-04	4.321735e-05	3.283982e-05
