Sample	Time(S)	CH1(V)	CH2(V)
238	-0.001362	0.23049	1.89928
239	-0.001361	0.224418	1.90232
240	-0.00136	0.2229	1.89928
241	-0.001359	0.216827	1.89928
242	-0.001358	0.209237	1.90232
243	-0.001357	0.204683	1.9008
244	-0.001356	0.203165	1.9008
245	-0.001355	0.197093	1.90232
246	-0.001354	0.192539	1.90384
247	-0.001353	0.186466	1.9008
248	-0.001352	0.180394	1.90232
249	-0.001351	0.17584	1.9008
250	-0.00135	0.172804	1.90384
251	-0.001349	0.16825	1.90232
252	-0.001348	0.16066	1.90232
253	-0.001347	0.154588	1.90232
254	-0.001346	0.153069	1.90232
255	-0.001345	0.146997	1.90232
256	-0.001344	0.139407	1.90232
257	-0.001343	0.134853	1.90384
258	-0.001342	0.131817	1.90232
259	-0.001341	0.125745	1.90536
260	-0.00134	0.121191	1.90232
261	-0.001339	0.116636	1.90232
262	-0.001338	0.110564	1.90536
263	-0.001337	0.104492	1.90384
264	-0.001336	0.101456	1.90384
265	-0.001335	0.0984199	1.90384
266	-0.001334	0.0893116	1.90384
267	-0.001333	0.0862755	1.90384
268	-0.001332	0.0832395	1.90384
269	-0.001331	0.0771673	1.90384
270	-0.00133	0.0710951	1.90687
271	-0.001329	0.0650229	1.90384
272	-0.001328	0.0619868	1.90384
273	-0.001327	0.0574327	1.90687
274	-0.001326	0.0513605	1.90384
275	-0.001325	0.0468064	1.90536
276	-0.001324	0.0407342	1.90687
277	-0.001323	0.034662	1.90384
278	-0.001322	0.031626	1.90536
279	-0.001321	0.0255538	1.90384
280	-0.00132	0.0225177	1.90687
281	-0.001319	0.0134094	1.90536
282	-0.001318	0.0118914	1.90536
283	-0.001317	0.0058192	1.90536
284	-0.001316	-0.000252978	1.90536
285	-0.001315	-0.00632516	1.90536
286	-0.001314	-0.000252978	1.90536
287	-0.001313	0.0058192	1.90536
288	-0.001312	0.0118914	1.90536
289	-0.001311	0.0134094	1.90536
290	-0.00131	0.0209996	1.90536
291	-0.001309	0.0285899	1.90536
292	-0.001308	0.031626	1.90536
293	-0.001307	0.034662	1.90536
294	-0.001306	0.0422523	1.90991
295	-0.001305	0.0452884	1.90536
296	-0.001304	0.0513605	1.90687
297	-0.001303	0.0574327	1.90384
298	-0.001302	0.0619868	1.90687
299	-0.001301	0.0635049	1.90687
300	-0.0013	0.0710951	1.90991
301	-0.001299	0.0786853	1.90536
302	-0.001298	0.0832395	1.90687
303	-0.001297	0.0832395	1.90536
304	-0.001296	0.0908297	1.90991
305	-0.001295	0.0984199	1.90687
306	-0.001294	0.101456	1.90687
307	-0.001293	0.10601	1.90687
308	-0.001292	0.112082	1.90687
309	-0.001291	0.116636	1.90687
310	-0.00129	0.121191	1.90687
311	-0.001289	0.127263	1.90991
312	-0.001288	0.131817	1.90687
313	-0.001287	0.134853	1.90687
314	-0.001286	0.140925	1.91143
315	-0.001285	0.145479	1.90687
316	-0.001284	0.153069	1.91143
317	-0.001283	0.154588	1.90991
318	-0.001282	0.16066	1.90991
319	-0.001281	0.16825	1.91143
320	-0.00128	0.172804	1.90687
321	-0.001279	0.17584	1.90687
322	-0.001278	0.18343	1.90687
323	-0.001277	0.186466	1.91143
324	-0.001276	0.191021	1.90991
325	-0.001275	0.197093	1.90991
326	-0.001274	0.203165	1.90991
327	-0.001273	0.204683	1.90687
328	-0.001272	0.210755	1.91143
329	-0.001271	0.216827	1.90687
330	-0.00127	0.2229	1.90991
331	-0.001269	0.224418	1.90687
332	-0.001268	0.232008	1.90687
333	-0.001267	0.236562	1.90687
334	-0.001266	0.241116	1.90687
335	-0.001265	0.244152	1.90687
336	-0.001264	0.250224	1.90687
337	-0.001263	0.254778	1.90687
338	-0.001262	0.257815	1.90991
339	-0.001261	0.265405	1.90687
340	-0.00126	0.272995	1.90991
341	-0.001259	0.276031	1.90687
342	-0.001258	0.279067	1.90687
343	-0.001257	0.286657	1.90687
344	-0.001256	0.291212	1.90687
345	-0.001255	0.294248	1.90687
346	-0.001254	0.298802	1.90687
347	-0.001253	0.306392	1.90991
348	-0.001252	0.309428	1.90991
349	-0.001251	0.3155	1.90991
350	-0.00125	0.321572	1.91143
351	-0.001249	0.326127	1.90687
352	-0.001248	0.329163	1.90687
353	-0.001247	0.335235	1.90687
354	-0.001246	0.341307	1.90991
355	-0.001245	0.344343	1.91143
356	-0.001244	0.350415	1.90991
357	-0.001243	0.354969	1.90991
358	-0.001242	0.361042	1.90991
359	-0.001241	0.364078	1.90991
360	-0.00124	0.37015	1.90991
361	-0.001239	0.376222	1.90991
362	-0.001238	0.379258	1.90991
363	-0.001237	0.38533	1.90991
364	-0.001236	0.391402	1.91143
365	-0.001235	0.394439	1.90687
366	-0.001234	0.398993	1.90991
367	-0.001233	0.403547	1.90991
368	-0.001232	0.412655	1.90991
369	-0.001231	0.414173	1.90991
370	-0.00123	0.420245	1.90991
371	-0.001229	0.427836	1.90991
372	-0.001228	0.429354	1.91143
373	-0.001227	0.43239	1.90991
374	-0.001226	0.43998	1.90991
375	-0.001225	0.44757	1.90991
376	-0.001224	0.449088	1.90991
377	-0.001223	0.45516	1.90991
378	-0.001222	0.459714	1.90991
379	-0.001221	0.465787	1.90991
380	-0.00122	0.470341	1.91143
381	-0.001219	0.474895	1.90687
382	-0.001218	0.480967	1.90991
383	-0.001217	0.484003	1.90991
384	-0.001216	0.488557	1.90991
385	-0.001215	0.496148	1.90687
386	-0.001214	0.499184	1.90991
387	-0.001213	0.503738	1.90991
388	-0.001212	0.50981	1.91143
389	-0.001211	0.5174	1.90687
390	-0.00121	0.518918	1.90687
391	-0.001209	0.526508	1.91143
392	-0.001208	0.529544	1.90991
393	-0.001207	0.535617	1.90991
394	-0.001206	0.540171	1.90991
395	-0.001205	0.546243	1.90991
396	-0.001204	0.550797	1.90991
397	-0.001203	0.553833	1.90991
398	-0.001202	0.561423	1.90991
399	-0.001201	0.565978	1.90991
