;Scopy version	f4beeb1
;Exported on	Wednesday February 21/02/2024
;Device	M2K
;Nr of samples	3200
;Sample rate	1e+08
;Tool	Oscilloscope
;Additional Information	
Sample	Time(S)	CH1(V)	CH2(V)
574	-2.07e-06	1.26306	1.26168
575	-2.06e-06	1.26444	1.26858
576	-2.05e-06	1.2603	1.25892
577	-2.04e-06	1.26168	1.26306
578	-2.03e-06	1.26168	1.26582
579	-2.02e-06	1.26168	1.25892
580	-2.01e-06	1.26168	1.26306
581	-2e-06	1.25892	1.26168
582	-1.99e-06	1.26168	1.26168
583	-1.98e-06	1.26168	1.26444
584	-1.97e-06	1.2603	1.26306
585	-1.96e-06	1.25892	1.26306
586	-1.95e-06	1.25892	1.26168
587	-1.94e-06	1.25754	1.2603
588	-1.93e-06	1.26168	1.2603
589	-1.92e-06	1.26168	1.2603
590	-1.91e-06	1.26168	1.26168
591	-1.9e-06	1.26444	1.26168
592	-1.89e-06	1.2603	1.2603
593	-1.88e-06	1.25892	1.26168
594	-1.87e-06	1.25754	1.26168
595	-1.86e-06	1.2603	1.26306
596	-1.85e-06	1.26168	1.2603
597	-1.84e-06	1.26168	1.26444
598	-1.83e-06	1.25892	1.26168
599	-1.82e-06	1.26168	1.26168
600	-1.81e-06	1.2603	1.25892
601	-1.8e-06	1.26168	1.26168
602	-1.79e-06	1.2603	1.26168
603	-1.78e-06	1.26306	1.2603
604	-1.77e-06	1.2603	1.26168
605	-1.76e-06	1.2603	1.26306
606	-1.75e-06	1.25892	1.26168
607	-1.74e-06	1.2603	1.2603
608	-1.73e-06	1.26168	1.25892
609	-1.72e-06	1.26168	1.26306
610	-1.71e-06	1.26444	1.26306
611	-1.7e-06	1.26444	1.2603
612	-1.69e-06	1.2603	1.2603
613	-1.68e-06	1.2603	1.26306
614	-1.67e-06	1.2603	1.2603
615	-1.66e-06	1.2603	1.26582
616	-1.65e-06	1.2603	1.2603
617	-1.64e-06	1.25892	1.26306
618	-1.63e-06	1.26306	1.26306
619	-1.62e-06	1.26168	1.25892
620	-1.61e-06	1.26168	1.26168
621	-1.6e-06	1.25754	1.26306
622	-1.59e-06	1.26168	1.25892
623	-1.58e-06	1.26306	1.2603
624	-1.57e-06	1.25892	1.26168
625	-1.56e-06	1.2603	1.26168
626	-1.55e-06	1.26168	1.26168
627	-1.54e-06	1.26168	1.25892
628	-1.53e-06	1.2603	1.2603
629	-1.52e-06	1.2603	1.26444
630	-1.51e-06	1.25754	1.2603
631	-1.5e-06	1.26306	1.26306
632	-1.49e-06	1.25892	1.26168
633	-1.48e-06	1.25754	1.26168
634	-1.47e-06	1.26306	1.26444
635	-1.46e-06	1.2603	1.2603
636	-1.45e-06	1.25892	1.26168
637	-1.44e-06	1.25754	1.26444
638	-1.43e-06	1.25754	1.2603
639	-1.42e-06	1.25892	1.26168
640	-1.41e-06	1.2603	1.2603
641	-1.4e-06	1.25616	1.26168
642	-1.39e-06	1.25892	1.26168
643	-1.38e-06	1.2603	1.2603
644	-1.37e-06	1.26444	1.26168
645	-1.36e-06	1.25892	1.26306
646	-1.35e-06	1.25616	1.2603
647	-1.34e-06	1.26306	1.26306
648	-1.33e-06	1.26168	1.2603
649	-1.32e-06	1.25754	1.26306
650	-1.31e-06	1.2603	1.26306
651	-1.3e-06	1.2603	1.25892
652	-1.29e-06	1.2603	1.26168
653	-1.28e-06	1.25892	1.26168
654	-1.27e-06	1.25754	1.25892
655	-1.26e-06	1.26168	1.26306
656	-1.25e-06	1.25892	1.26168
657	-1.24e-06	1.25478	1.26306
658	-1.23e-06	1.25892	1.26582
659	-1.22e-06	1.26168	1.2603
